"Name","State","finished_run","METHOD.METHOD_NAME","Tags","Created","Runtime","SOLVER.BASE_LR","SOLVER.OPTIMIZING_METHOD","SOLVER.MOMENTUM","SOLVER.NESTEROV","METHOD.REPLAY.MEMORY_SIZE_SAMPLES","METHOD.REPLAY.STORAGE_POLICY","MODEL.FREEZE_BACKBONE","OUTPUT_DIR","adhoc_users_aggregate/train_action_batch/AG_cumul/mean","adhoc_users_aggregate/train_noun_batch/AG_cumul/mean","adhoc_users_aggregate/train_action_batch/AG_cumul/SE","adhoc_users_aggregate/train_noun_batch/AG_cumul/SE","adhoc_users_aggregate/train_verb_batch/AG_cumul/SE","adhoc_users_aggregate/user_aggregate_count","User","Notes","adhoc_users_aggregate/train_verb_batch/AG_cumul/mean"
"USER-108_2022-09-15_18-20-43_UID472f48d3-b957-4b07-9596-f71cfd7add04","finished","true","Replay","ego4d_action_recog, final02_01_replay","2022-09-16T04:58:38.000Z","2448","0.01","sgd","0","true","8","window","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final02_01_replay/../../../results/ego4d_action_recog/final02_01_replay/logs/GRID_METHOD-REPLAY-MEMORY_SIZE_SAMPLES=8_METHOD-REPLAY-STORAGE_POLICY=window/2022-09-15_18-20-43_UID472f48d3-b957-4b07-9596-f71cfd7add04","1.8846544906222924","1.5256310932189143","0.4049777258008619","0.2800564414450162","0.16600458342813215","10","matthiasdelange","-","0.3590233825759196"
"USER-265_2022-09-15_18-24-00_UIDadc3b2c4-5785-4be4-8e50-32d0551a1eee","finished","true","Replay","ego4d_action_recog, final02_01_replay","2022-09-16T04:52:57.000Z","686","0.01","sgd","0","true","8","reservoir_action","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final02_01_replay/../../../results/ego4d_action_recog/final02_01_replay/logs/GRID_METHOD-REPLAY-MEMORY_SIZE_SAMPLES=8_METHOD-REPLAY-STORAGE_POLICY=reservoir_action/2022-09-15_18-24-00_UIDadc3b2c4-5785-4be4-8e50-32d0551a1eee","1.9766742004693925","1.550067383155132","0.3880246555704275","0.27011468712391296","0.1608923032047017","10","matthiasdelange","-","0.42660683025447754"
"USER-324_2022-09-15_18-24-00_UIDadc3b2c4-5785-4be4-8e50-32d0551a1eee","finished","true","Replay","ego4d_action_recog, final02_01_replay","2022-09-16T04:40:43.000Z","732","0.01","sgd","0","true","8","reservoir_action","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final02_01_replay/../../../results/ego4d_action_recog/final02_01_replay/logs/GRID_METHOD-REPLAY-MEMORY_SIZE_SAMPLES=8_METHOD-REPLAY-STORAGE_POLICY=reservoir_action/2022-09-15_18-24-00_UIDadc3b2c4-5785-4be4-8e50-32d0551a1eee","1.9766742004693925","1.550067383155132","0.3880246555704275","0.27011468712391296","0.1608923032047017","10","matthiasdelange","-","0.42660683025447754"
"USER-104_2022-09-15_18-24-07_UIDef2d7443-d0b8-4ce0-a040-e24e20168b22","finished","true","Replay","ego4d_action_recog, final02_01_replay","2022-09-16T04:34:23.000Z","4611","0.01","sgd","0","true","64","reservoir_action","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final02_01_replay/../../../results/ego4d_action_recog/final02_01_replay/logs/GRID_METHOD-REPLAY-MEMORY_SIZE_SAMPLES=64_METHOD-REPLAY-STORAGE_POLICY=reservoir_action/2022-09-15_18-24-07_UIDef2d7443-d0b8-4ce0-a040-e24e20168b22","1.9817663181045144","1.5615000359328584","0.3910746487947275","0.2739355085381336","0.16242062175817526","10","matthiasdelange","-","0.4202662440805424"
"USER-68_2022-09-15_16-09-03_UID41589b64-32eb-49ce-b524-c8d2d210e0d7","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-16T04:31:26.000Z","317","0.01","sgd","0.9","false","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-01_SOLVER-MOMENTUM=0-9_SOLVER-NESTEROV=False/2022-09-15_16-09-03_UID41589b64-32eb-49ce-b524-c8d2d210e0d7","0.05002298097450806","0.33223128898046167","0.3982901162015863","0.25245072355745435","0.16581161647244416","10","matthiasdelange","-","-0.2822083207879874"
"USER-68_2022-09-15_16-08-34_UIDd1c379b2-44f4-4549-898e-b882434eb6f2","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-16T04:30:38.000Z","338","0.1","sgd","0.9","false","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-1_SOLVER-MOMENTUM=0-9_SOLVER-NESTEROV=False/2022-09-15_16-08-34_UIDd1c379b2-44f4-4549-898e-b882434eb6f2","-2.516872695690597","-0.8040070856978844","0.95265702666001","0.5025429411399875","0.48272800690623013","10","matthiasdelange","-","-1.7128656240403513"
"USER-68_2022-09-15_16-09-13_UID294f8120-5ecd-4246-98d6-7090bb2c3684","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-16T04:30:12.000Z","341","0.001","sgd","0.9","false","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-001_SOLVER-MOMENTUM=0-9_SOLVER-NESTEROV=False/2022-09-15_16-09-13_UID294f8120-5ecd-4246-98d6-7090bb2c3684","0.6483693838601637","0.5653985140051242","0.3773873976213761","0.2635212795895827","0.14004467137035548","10","matthiasdelange","-","0.08297086352654638"
"USER-68_2022-09-15_16-06-28_UID703c9a5b-6f64-4e2c-ad8f-77dc82c61e6a","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-16T04:29:20.000Z","331","0.001","sgd","0.3","false","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-001_SOLVER-MOMENTUM=0-3_SOLVER-NESTEROV=False/2022-09-15_16-06-28_UID703c9a5b-6f64-4e2c-ad8f-77dc82c61e6a","1.2798882560063756","0.9486300366724366","0.3623859767515375","0.2685290912638153","0.12759223287099997","10","matthiasdelange","-","0.3312581969337829"
"USER-68_2022-09-15_16-07-13_UID2acc4988-f2c0-48e7-86f9-61808f37bf16","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-16T04:27:36.000Z","384","0.1","sgd","0.6","false","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-1_SOLVER-MOMENTUM=0-6_SOLVER-NESTEROV=False/2022-09-15_16-07-13_UID2acc4988-f2c0-48e7-86f9-61808f37bf16","-0.19296810090595695","0.42749351177513334","0.5735668956903375","0.3423439349362947","0.2580686204675774","10","matthiasdelange","-","-0.6204615992130684"
"USER-68_2022-09-15_16-07-21_UIDbb99ae0c-9d19-4861-8c12-b7cca8e3848c","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-16T04:27:33.000Z","382","0.01","sgd","0.6","false","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-01_SOLVER-MOMENTUM=0-6_SOLVER-NESTEROV=False/2022-09-15_16-07-21_UIDbb99ae0c-9d19-4861-8c12-b7cca8e3848c","1.245597017657104","1.1187481930423258","0.42774778575197375","0.28960034531318907","0.16701979460468577","10","matthiasdelange","-","0.12684882385429824"
"USER-30_2022-09-15_18-24-00_UIDadc3b2c4-5785-4be4-8e50-32d0551a1eee","finished","true","Replay","ego4d_action_recog, final02_01_replay","2022-09-16T04:27:24.000Z","797","0.01","sgd","0","true","8","reservoir_action","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final02_01_replay/../../../results/ego4d_action_recog/final02_01_replay/logs/GRID_METHOD-REPLAY-MEMORY_SIZE_SAMPLES=8_METHOD-REPLAY-STORAGE_POLICY=reservoir_action/2022-09-15_18-24-00_UIDadc3b2c4-5785-4be4-8e50-32d0551a1eee","1.9766742004693925","1.550067383155132","0.3880246555704275","0.27011468712391296","0.1608923032047017","10","matthiasdelange","-","0.42660683025447754"
"USER-68_2022-09-15_16-06-19_UID5731535d-5481-47a1-af6c-cf613b54448f","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-16T04:27:23.000Z","370","0.01","sgd","0.3","false","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-01_SOLVER-MOMENTUM=0-3_SOLVER-NESTEROV=False/2022-09-15_16-06-19_UID5731535d-5481-47a1-af6c-cf613b54448f","1.7667485160319392","1.462024238414955","0.4086090186340582","0.2801069267545892","0.16622764335870432","10","matthiasdelange","-","0.3047242464626861"
"USER-68_2022-09-15_16-08-16_UIDb359153a-5f76-47f8-90f3-02061a59914b","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-16T04:26:42.000Z","352","0.001","sgd","0.6","false","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-001_SOLVER-MOMENTUM=0-6_SOLVER-NESTEROV=False/2022-09-15_16-08-16_UIDb359153a-5f76-47f8-90f3-02061a59914b","1.39571965714715","1.059698874747984","0.378232498715533","0.2784377522498102","0.1345700427054236","10","matthiasdelange","-","0.33602080540117946"
"USER-265_2022-09-15_16-09-03_UID41589b64-32eb-49ce-b524-c8d2d210e0d7","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-16T04:22:40.000Z","524","0.01","sgd","0.9","false","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-01_SOLVER-MOMENTUM=0-9_SOLVER-NESTEROV=False/2022-09-15_16-09-03_UID41589b64-32eb-49ce-b524-c8d2d210e0d7","0.05002298097450806","0.33223128898046167","0.3982901162015863","0.25245072355745435","0.16581161647244416","10","matthiasdelange","-","-0.2822083207879874"
"USER-265_2022-09-15_16-08-34_UIDd1c379b2-44f4-4549-898e-b882434eb6f2","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-16T04:21:49.000Z","527","0.1","sgd","0.9","false","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-1_SOLVER-MOMENTUM=0-9_SOLVER-NESTEROV=False/2022-09-15_16-08-34_UIDd1c379b2-44f4-4549-898e-b882434eb6f2","-2.516872695690597","-0.8040070856978844","0.95265702666001","0.5025429411399875","0.48272800690623013","10","matthiasdelange","-","-1.7128656240403513"
"USER-265_2022-09-15_16-09-13_UID294f8120-5ecd-4246-98d6-7090bb2c3684","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-16T04:21:25.000Z","525","0.001","sgd","0.9","false","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-001_SOLVER-MOMENTUM=0-9_SOLVER-NESTEROV=False/2022-09-15_16-09-13_UID294f8120-5ecd-4246-98d6-7090bb2c3684","0.6483693838601637","0.5653985140051242","0.3773873976213761","0.2635212795895827","0.14004467137035548","10","matthiasdelange","-","0.08297086352654638"
"USER-265_2022-09-15_16-06-28_UID703c9a5b-6f64-4e2c-ad8f-77dc82c61e6a","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-16T04:20:48.000Z","510","0.001","sgd","0.3","false","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-001_SOLVER-MOMENTUM=0-3_SOLVER-NESTEROV=False/2022-09-15_16-06-28_UID703c9a5b-6f64-4e2c-ad8f-77dc82c61e6a","1.2798882560063756","0.9486300366724366","0.3623859767515375","0.2685290912638153","0.12759223287099997","10","matthiasdelange","-","0.3312581969337829"
"USER-265_2022-09-15_16-06-19_UID5731535d-5481-47a1-af6c-cf613b54448f","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-16T04:19:00.000Z","501","0.01","sgd","0.3","false","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-01_SOLVER-MOMENTUM=0-3_SOLVER-NESTEROV=False/2022-09-15_16-06-19_UID5731535d-5481-47a1-af6c-cf613b54448f","1.7667485160319392","1.462024238414955","0.4086090186340582","0.2801069267545892","0.16622764335870432","10","matthiasdelange","-","0.3047242464626861"
"USER-265_2022-09-15_16-07-21_UIDbb99ae0c-9d19-4861-8c12-b7cca8e3848c","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-16T04:18:24.000Z","547","0.01","sgd","0.6","false","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-01_SOLVER-MOMENTUM=0-6_SOLVER-NESTEROV=False/2022-09-15_16-07-21_UIDbb99ae0c-9d19-4861-8c12-b7cca8e3848c","1.245597017657104","1.1187481930423258","0.42774778575197375","0.28960034531318907","0.16701979460468577","10","matthiasdelange","-","0.12684882385429824"
"USER-265_2022-09-15_16-07-13_UID2acc4988-f2c0-48e7-86f9-61808f37bf16","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-16T04:18:23.000Z","551","0.1","sgd","0.6","false","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-1_SOLVER-MOMENTUM=0-6_SOLVER-NESTEROV=False/2022-09-15_16-07-13_UID2acc4988-f2c0-48e7-86f9-61808f37bf16","-0.19296810090595695","0.42749351177513334","0.5735668956903375","0.3423439349362947","0.2580686204675774","10","matthiasdelange","-","-0.6204615992130684"
"USER-265_2022-09-15_16-08-16_UIDb359153a-5f76-47f8-90f3-02061a59914b","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-16T04:17:55.000Z","525","0.001","sgd","0.6","false","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-001_SOLVER-MOMENTUM=0-6_SOLVER-NESTEROV=False/2022-09-15_16-08-16_UIDb359153a-5f76-47f8-90f3-02061a59914b","1.39571965714715","1.059698874747984","0.378232498715533","0.2784377522498102","0.1345700427054236","10","matthiasdelange","-","0.33602080540117946"
"USER-24_2022-09-15_18-24-00_UIDadc3b2c4-5785-4be4-8e50-32d0551a1eee","finished","true","Replay","ego4d_action_recog, final02_01_replay","2022-09-16T04:11:55.000Z","927","0.01","sgd","0","true","8","reservoir_action","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final02_01_replay/../../../results/ego4d_action_recog/final02_01_replay/logs/GRID_METHOD-REPLAY-MEMORY_SIZE_SAMPLES=8_METHOD-REPLAY-STORAGE_POLICY=reservoir_action/2022-09-15_18-24-00_UIDadc3b2c4-5785-4be4-8e50-32d0551a1eee","1.9766742004693925","1.550067383155132","0.3880246555704275","0.27011468712391296","0.1608923032047017","10","matthiasdelange","-","0.42660683025447754"
"USER-324_2022-09-15_16-09-03_UID41589b64-32eb-49ce-b524-c8d2d210e0d7","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-16T04:10:15.000Z","743","0.01","sgd","0.9","false","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-01_SOLVER-MOMENTUM=0-9_SOLVER-NESTEROV=False/2022-09-15_16-09-03_UID41589b64-32eb-49ce-b524-c8d2d210e0d7","0.05002298097450806","0.33223128898046167","0.3982901162015863","0.25245072355745435","0.16581161647244416","10","matthiasdelange","-","-0.2822083207879874"
"USER-324_2022-09-15_16-08-34_UIDd1c379b2-44f4-4549-898e-b882434eb6f2","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-16T04:09:13.000Z","755","0.1","sgd","0.9","false","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-1_SOLVER-MOMENTUM=0-9_SOLVER-NESTEROV=False/2022-09-15_16-08-34_UIDd1c379b2-44f4-4549-898e-b882434eb6f2","-2.516872695690597","-0.8040070856978844","0.95265702666001","0.5025429411399875","0.48272800690623013","10","matthiasdelange","-","-1.7128656240403513"
"USER-324_2022-09-15_16-09-13_UID294f8120-5ecd-4246-98d6-7090bb2c3684","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-16T04:08:43.000Z","760","0.001","sgd","0.9","false","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-001_SOLVER-MOMENTUM=0-9_SOLVER-NESTEROV=False/2022-09-15_16-09-13_UID294f8120-5ecd-4246-98d6-7090bb2c3684","0.6483693838601637","0.5653985140051242","0.3773873976213761","0.2635212795895827","0.14004467137035548","10","matthiasdelange","-","0.08297086352654638"
"USER-324_2022-09-15_16-06-28_UID703c9a5b-6f64-4e2c-ad8f-77dc82c61e6a","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-16T04:08:19.000Z","747","0.001","sgd","0.3","false","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-001_SOLVER-MOMENTUM=0-3_SOLVER-NESTEROV=False/2022-09-15_16-06-28_UID703c9a5b-6f64-4e2c-ad8f-77dc82c61e6a","1.2798882560063756","0.9486300366724366","0.3623859767515375","0.2685290912638153","0.12759223287099997","10","matthiasdelange","-","0.3312581969337829"
"USER-324_2022-09-15_16-06-19_UID5731535d-5481-47a1-af6c-cf613b54448f","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-16T04:08:01.000Z","657","0.01","sgd","0.3","false","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-01_SOLVER-MOMENTUM=0-3_SOLVER-NESTEROV=False/2022-09-15_16-06-19_UID5731535d-5481-47a1-af6c-cf613b54448f","1.7667485160319392","1.462024238414955","0.4086090186340582","0.2801069267545892","0.16622764335870432","10","matthiasdelange","-","0.3047242464626861"
"USER-324_2022-09-15_16-08-16_UIDb359153a-5f76-47f8-90f3-02061a59914b","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-16T04:06:37.000Z","677","0.001","sgd","0.6","false","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-001_SOLVER-MOMENTUM=0-6_SOLVER-NESTEROV=False/2022-09-15_16-08-16_UIDb359153a-5f76-47f8-90f3-02061a59914b","1.39571965714715","1.059698874747984","0.378232498715533","0.2784377522498102","0.1345700427054236","10","matthiasdelange","-","0.33602080540117946"
"USER-324_2022-09-15_16-07-13_UID2acc4988-f2c0-48e7-86f9-61808f37bf16","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-16T04:05:58.000Z","743","0.1","sgd","0.6","false","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-1_SOLVER-MOMENTUM=0-6_SOLVER-NESTEROV=False/2022-09-15_16-07-13_UID2acc4988-f2c0-48e7-86f9-61808f37bf16","-0.19296810090595695","0.42749351177513334","0.5735668956903375","0.3423439349362947","0.2580686204675774","10","matthiasdelange","-","-0.6204615992130684"
